DATE OCC,TIME OCC,AREA,AREA NAME,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Premis Desc,Weapon Desc,Status Desc,Crm Cd 1,LOCATION,Cross Street,LAT,LON
01/12/2020 12:00:00 AM,230,1,Central,624,BATTERY - SIMPLE ASSAULT,21,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,700 S  MAIN                         ST,,34.0439,-118.2514
10/15/2020 12:00:00 AM,1135,9,Van Nuys,354,THEFT OF IDENTITY,29,M,OTHER PREMISE,,Invest Cont,354.0,5800    WOODMAN                      AV,,34.1745,-118.4356
01/12/2020 12:00:00 AM,100,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),24,F,NIGHT CLUB (OPEN EVENINGS ONLY),,Invest Cont,440.0,700 S  BROADWAY,,34.0452,-118.2534
10/22/2020 12:00:00 AM,600,17,Devonshire,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),31,M,ALLEY,,Adult Other,745.0,CHASE                        ST,RESEDA                       BL,34.2246,-118.5361
01/13/2020 12:00:00 AM,2330,1,Central,626,INTIMATE PARTNER - SIMPLE ASSAULT,18,F,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,626.0,700 S  FIGUEROA                     ST,,34.0483,-118.2631
01/13/2020 12:00:00 AM,1630,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),62,F,DEPARTMENT STORE,,Invest Cont,440.0,700 W  7TH                          ST,,34.048,-118.2577
01/13/2020 12:00:00 AM,1830,1,Central,330,BURGLARY FROM VEHICLE,36,M,STREET,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,330.0,TEMPLE                       ST,VIGNES                       ST,34.0502,-118.2336
01/14/2020 12:00:00 AM,530,1,Central,330,BURGLARY FROM VEHICLE,27,F,STREET,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,330.0,JACKSON,VIGNES,34.0511,-118.2334
01/12/2020 12:00:00 AM,1100,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",19,X,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,740.0,800 S  HILL                         ST,,34.0462,-118.2585
01/14/2020 12:00:00 AM,820,1,Central,625,OTHER ASSAULT,61,M,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,625.0,3RD                          ST,MAIN                         ST,34.0496,-118.2458
02/19/2020 12:00:00 AM,1200,17,Devonshire,354,THEFT OF IDENTITY,30,M,SINGLE FAMILY DWELLING,,Invest Cont,354.0,16700    CHATSWORTH                   ST,,34.2647,-118.4959
01/13/2020 12:00:00 AM,1400,1,Central,860,BATTERY WITH SEXUAL CONTACT,28,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,860.0,HILL                         ST,WASHINGTON                   BL,34.032,-118.2657
12/12/2020 12:00:00 AM,2300,18,Southeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,626.0,1400 E  114TH                        ST,,33.9311,-118.2493
01/14/2020 12:00:00 AM,1630,1,Central,624,BATTERY - SIMPLE ASSAULT,27,M,MTA - PURPLE LINE - CIVIC CENTER/GRAND PARK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,624.0,100 S  HILL                         ST,,34.0547,-118.2505
01/12/2020 12:00:00 AM,100,1,Central,210,ROBBERY,31,M,STREET,OTHER KNIFE,Invest Cont,210.0,6TH                          ST,LOS ANGELES,34.0446,-118.249
01/14/2020 12:00:00 AM,1630,1,Central,624,BATTERY - SIMPLE ASSAULT,50,M,MTA - PURPLE LINE - CIVIC CENTER/GRAND PARK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,624.0,100 S  HILL                         ST,,34.0547,-118.2505
09/27/2020 12:00:00 AM,1,6,Hollywood,354,THEFT OF IDENTITY,56,M,SINGLE FAMILY DWELLING,,Invest Cont,354.0,800 N  OXFORD                       AV,,34.0845,-118.3078
01/06/2020 12:00:00 AM,1300,1,Central,624,BATTERY - SIMPLE ASSAULT,32,F,STREET,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,624.0,300 E  5TH                          ST,,34.0449,-118.2458
12/27/2020 12:00:00 AM,2114,20,Olympic,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,M,SIDEWALK,HAND GUN,Adult Other,230.0,600    SHATTO                       PL,,34.0605,-118.2903
01/14/2020 12:00:00 AM,1950,1,Central,761,BRANDISH WEAPON,21,M,TOBACCO SHOP,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,Invest Cont,761.0,100 W  7TH                          ST,,34.0446,-118.2507
01/15/2020 12:00:00 AM,1,1,Central,626,INTIMATE PARTNER - SIMPLE ASSAULT,26,F,STREET,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,626.0,7TH                          ST,GRAND,34.0473,-118.2566
01/14/2020 12:00:00 AM,1630,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),27,M,MTA - RED LINE - CIVIC CENTER/GRAND PARK,,Invest Cont,440.0,100 S  HILL                         ST,,34.0547,-118.2505
01/12/2020 12:00:00 AM,800,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),41,F,SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,,Invest Cont,440.0,500 S  SAN PEDRO                    ST,,34.0442,-118.2439
09/30/2020 12:00:00 AM,410,1,Central,210,ROBBERY,29,M,STREET,SEMI-AUTOMATIC PISTOL,Juv Arrest,210.0,BROADWAY,PICO,34.0377,-118.2607
02/11/2020 12:00:00 AM,230,4,Hollenbeck,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,230.0,3500    PERCY                        ST,,34.0277,-118.1978
01/09/2020 12:00:00 AM,1430,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Adult Other,740.0,300 W  8TH                          ST,,34.0438,-118.2547
01/14/2020 12:00:00 AM,1150,1,Central,330,BURGLARY FROM VEHICLE,29,M,STREET,,Invest Cont,330.0,1000 S  GRAND                        AV,,34.043,-118.2606
01/11/2020 12:00:00 AM,1000,1,Central,330,BURGLARY FROM VEHICLE,28,M,UNDERPASS/BRIDGE*,,Invest Cont,330.0,E  1ST                          ST,S  SANTA FE                     AV,34.0483,-118.2326
01/05/2020 12:00:00 AM,1910,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",22,M,SIDEWALK,,Invest Cont,341.0,100 S  GRAND                        AV,,34.0557,-118.2488
01/13/2020 12:00:00 AM,1445,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",59,M,SIDEWALK,,Invest Cont,341.0,800 S  OLIVE                        ST,,34.0452,-118.2569
01/13/2020 12:00:00 AM,45,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",33,F,NIGHT CLUB (OPEN EVENINGS ONLY),,Invest Cont,341.0,800 W  OLYMPIC                      BL,,34.045,-118.264
01/12/2020 12:00:00 AM,1310,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",27,F,SHOPPING MALL (COMMON AREA),,Invest Cont,341.0,900 N  BROADWAY,,34.0615,-118.2412
01/07/2020 12:00:00 AM,1800,1,Central,330,BURGLARY FROM VEHICLE,31,M,TRANSPORTATION FACILITY (AIRPORT),,Invest Cont,330.0,1200 S  GRAND                        AV,,34.0402,-118.2633
01/14/2020 12:00:00 AM,2015,1,Central,330,BURGLARY FROM VEHICLE,56,M,PARKING LOT,,Invest Cont,330.0,1200 S  GRAND                        AV,,34.0402,-118.2633
01/02/2020 12:00:00 AM,1915,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),60,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,440.0,900 E  3RD                          ST,,34.0459,-118.2351
01/09/2020 12:00:00 AM,1030,1,Central,860,BATTERY WITH SEXUAL CONTACT,61,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,860.0,400 N  MAIN                         ST,,34.0554,-118.2404
01/10/2020 12:00:00 AM,2000,1,Central,350,"THEFT, PERSON",31,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,350.0,GRAND                        AV,11TH                         ST,34.0416,-118.262
01/15/2020 12:00:00 AM,1120,1,Central,850,INDECENT EXPOSURE,24,M,STREET,,Invest Cont,850.0,CENTRAL                      AV,7TH                          ST,34.0368,-118.2412
05/23/2020 12:00:00 AM,1346,13,Newton,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,M,PARKING LOT,HAND GUN,Invest Cont,230.0,4900 S  SAN PEDRO                    ST,,33.9985,-118.2696
01/15/2020 12:00:00 AM,1200,1,Central,624,BATTERY - SIMPLE ASSAULT,30,M,PARK/PLAYGROUND,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,800 E  6TH                          ST,,34.0408,-118.2428
01/16/2020 12:00:00 AM,230,1,Central,210,ROBBERY,36,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,210.0,7TH,OLIVE,34.0473,-118.2566
01/10/2020 12:00:00 AM,1700,1,Central,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),32,F,GARAGE/CARPORT,,Invest Cont,420.0,400 W  PICO                         BL,,34.0389,-118.2643
01/15/2020 12:00:00 AM,1845,1,Central,220,ATTEMPTED ROBBERY,50,M,SIDEWALK,HAND GUN,Invest Cont,220.0,6TH,MAIN,34.0446,-118.249
01/02/2020 12:00:00 AM,720,1,Central,330,BURGLARY FROM VEHICLE,43,M,STREET,,Invest Cont,330.0,16TH,SANTEE,34.0324,-118.2605
01/15/2020 12:00:00 AM,2350,1,Central,761,BRANDISH WEAPON,24,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",KNIFE WITH BLADE 6INCHES OR LESS,Invest Cont,761.0,900 S  OLIVE                        ST,,34.0437,-118.2582
01/01/2020 12:00:00 AM,5,12,77th Street,121,"RAPE, FORCIBLE",8,F,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,121.0,800 E  77TH                         ST,,33.9694,-118.2608
09/14/2020 12:00:00 AM,1245,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),25,M,OTHER BUSINESS,,Invest Cont,442.0,700 S  BROADWAY,,34.0444,-118.2541
01/15/2020 12:00:00 AM,1825,1,Central,624,BATTERY - SIMPLE ASSAULT,28,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,800 N  ALAMEDA                      ST,,34.0563,-118.2374
01/16/2020 12:00:00 AM,630,1,Central,210,ROBBERY,66,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,210.0,5TH                          ST,WALL                         ST,34.0449,-118.2458
07/17/2020 12:00:00 AM,1645,19,Mission,860,BATTERY WITH SEXUAL CONTACT,65,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,860.0,9200    VAN NUYS                     BL,,34.2375,-118.4502
06/15/2020 12:00:00 AM,2300,9,Van Nuys,330,BURGLARY FROM VEHICLE,37,M,STREET,,Invest Cont,330.0,14200    LEADWELL                     ST,,34.2041,-118.4425
01/15/2020 12:00:00 AM,1230,1,Central,330,BURGLARY FROM VEHICLE,37,F,STREET,,Invest Cont,330.0,E  4TH                          PL,S  SANTA FE                     AV,34.0414,-118.2319
01/10/2020 12:00:00 AM,2200,1,Central,330,BURGLARY FROM VEHICLE,30,M,STREET,,Invest Cont,330.0,E  7TH                          ST,S  LOS ANGELES                  ST,34.0424,-118.2493
01/16/2020 12:00:00 AM,315,1,Central,761,BRANDISH WEAPON,52,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",OTHER KNIFE,Invest Cont,761.0,400 E  5TH                          ST,,34.0453,-118.2443
01/15/2020 12:00:00 AM,1100,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),40,M,DEPARTMENT STORE,,Invest Cont,442.0,700 W  7TH                          ST,,34.048,-118.2577
01/15/2020 12:00:00 AM,1520,1,Central,860,BATTERY WITH SEXUAL CONTACT,33,F,CLOTHING STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,860.0,1000    MAPLE                        AV,,34.0388,-118.2574
01/10/2020 12:00:00 AM,1830,1,Central,330,BURGLARY FROM VEHICLE,22,F,SIDEWALK,,Invest Cont,330.0,600 S  LOS ANGELES                  ST,,34.0446,-118.2507
01/16/2020 12:00:00 AM,900,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",74,M,HEALTH SPA/GYM,,Invest Cont,341.0,700 S  FIGUEROA                     ST,,34.0483,-118.2631
11/24/2020 12:00:00 AM,1615,2,Rampart,761,BRANDISH WEAPON,41,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",KNIFE WITH BLADE 6INCHES OR LESS,Adult Arrest,761.0,700 S  UNION                        AV,,34.0535,-118.2714
01/16/2020 12:00:00 AM,1515,1,Central,860,BATTERY WITH SEXUAL CONTACT,16,F,MTA - BLUE LINE - 7TH AND METRO CENTER,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,860.0,600 S  FIGUEROA                     ST,,34.0509,-118.2585
01/16/2020 12:00:00 AM,1115,1,Central,888,TRESPASSING,45,F,SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,,Invest Cont,888.0,600    WALL                         ST,,34.0435,-118.2471
01/16/2020 12:00:00 AM,1,1,Central,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),64,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,420.0,CENTRAL,WILDE,34.0381,-118.2401
01/16/2020 12:00:00 AM,1310,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),51,F,DRUG STORE,,Invest Cont,442.0,200 N  LOS ANGELES                  ST,,34.0525,-118.2432
09/12/2020 12:00:00 AM,2000,3,Southwest,480,BIKE - STOLEN,24,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,480.0,1200 W  ADAMS                        BL,,34.0328,-118.2865
01/13/2020 12:00:00 AM,650,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),30,F,STREET,,Invest Cont,440.0,600 N  BROADWAY,,34.0586,-118.2402
03/10/2020 12:00:00 AM,1900,5,Harbor,888,TRESPASSING,53,M,SINGLE FAMILY DWELLING,,Invest Cont,888.0,800 W  255TH                        ST,,33.7928,-118.2904
05/27/2020 12:00:00 AM,100,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),59,M,FRAT HOUSE/SORORITY/DORMITORY,,Invest Cont,440.0,300 S  FIGUEROA                     ST,,34.0542,-118.2566
01/16/2020 12:00:00 AM,400,1,Central,330,BURGLARY FROM VEHICLE,47,M,PARKING LOT,,Invest Cont,330.0,200 S  MAIN                         ST,,34.051,-118.2445
10/11/2020 12:00:00 AM,1,12,77th Street,820,ORAL COPULATION,8,F,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,812.0,6300    6TH                          AV,,33.9828,-118.3235
01/16/2020 12:00:00 AM,855,1,Central,624,BATTERY - SIMPLE ASSAULT,38,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,100 S  SAN PEDRO                    ST,,34.0504,-118.2409
01/16/2020 12:00:00 AM,1220,1,Central,624,BATTERY - SIMPLE ASSAULT,44,F,OTHER STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,400 E  4TH                          ST,,34.0468,-118.2415
01/12/2020 12:00:00 AM,1000,1,Central,480,BIKE - STOLEN,33,M,PARKING UNDERGROUND/BUILDING,,Invest Cont,480.0,700 S  SPRING                       ST,,34.0445,-118.2523
01/14/2020 12:00:00 AM,1720,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),22,F,MISSIONS/SHELTERS,,Invest Cont,440.0,500 S  SAN PEDRO                    ST,,34.0437,-118.2455
01/15/2020 12:00:00 AM,1630,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),51,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,440.0,600 E  5TH                          ST,,34.0438,-118.2416
01/14/2020 12:00:00 AM,1325,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),23,M,CLOTHING STORE,,Invest Cont,442.0,700 W  7TH                          ST,,34.048,-118.2577
01/15/2020 12:00:00 AM,2100,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),71,F,LA UNION STATION (NOT LINE SPECIFIC),,Invest Cont,440.0,800 N  ALAMEDA                      ST,,34.0563,-118.2374
04/10/2020 12:00:00 AM,815,18,Southeast,440,THEFT PLAIN - PETTY ($950 & UNDER),28,M,MTA BUS,,Invest Cont,440.0,200 W  MANCHESTER                   AV,,33.9601,-118.2768
01/16/2020 12:00:00 AM,1900,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",59,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,230.0,8TH,SAN PEDRO,34.0385,-118.2491
09/13/2020 12:00:00 AM,2025,18,Southeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,50,F,"VEHICLE, PASSENGER/TRUCK","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,626.0,104TH                        ST,BROADWAY,33.9419,-118.2784
12/14/2020 12:00:00 AM,1000,18,Southeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,34,M,SINGLE FAMILY DWELLING,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,626.0,9800    BANDERA                      ST,,33.9465,-118.2397
01/16/2020 12:00:00 AM,1640,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),14,F,DEPARTMENT STORE,,Juv Arrest,442.0,700 W  7TH                          ST,,34.048,-118.2577
01/17/2020 12:00:00 AM,200,1,Central,626,INTIMATE PARTNER - SIMPLE ASSAULT,29,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,626.0,6TH,SPRING,34.0463,-118.2515
01/16/2020 12:00:00 AM,1930,1,Central,330,BURGLARY FROM VEHICLE,33,M,PARKING LOT,,Invest Cont,330.0,1200 S  GRAND                        AV,,34.0402,-118.2633
01/15/2020 12:00:00 AM,1500,1,Central,330,BURGLARY FROM VEHICLE,34,M,STREET,,Invest Cont,330.0,5TH,LOS ANGELES,34.0461,-118.2476
01/16/2020 12:00:00 AM,1930,1,Central,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),60,M,STREET,,Invest Cont,745.0,00    GATEWAY PLAZA                DR,,34.0551,-118.2323
01/16/2020 12:00:00 AM,1900,1,Central,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,65,F,OTHER RESIDENCE,,Invest Cont,902.0,700 N  ALAMEDA                      ST,,34.0615,-118.2412
01/16/2020 12:00:00 AM,1930,1,Central,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),60,M,YARD (RESIDENTIAL/BUSINESS),FIRE,Invest Cont,745.0,800 N  BUNKER HILL                  AV,,34.0637,-118.244
01/16/2020 12:00:00 AM,1900,1,Central,480,BIKE - STOLEN,69,M,PARKING LOT,,Invest Cont,480.0,200 S  SAN PEDRO                    ST,,34.0493,-118.2418
01/15/2020 12:00:00 AM,1530,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),72,F,STREET,,Invest Cont,440.0,BROADWAY,CESAR E CHAVEZ,34.0604,-118.2393
09/18/2020 12:00:00 AM,1800,1,Central,330,BURGLARY FROM VEHICLE,23,F,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,330.0,2ND                          ST,HEWITT,34.0472,-118.2352
11/07/2020 12:00:00 AM,845,15,N Hollywood,354,THEFT OF IDENTITY,31,M,SINGLE FAMILY DWELLING,,Invest Cont,354.0,7800    BEEMAN                       AV,,34.2124,-118.4092
01/10/2020 12:00:00 AM,1600,1,Central,664,"BUNCO, PETTY THEFT",26,F,HOTEL,,Adult Other,664.0,500 S  MAIN                         ST,,34.0467,-118.2485
01/17/2020 12:00:00 AM,910,1,Central,625,OTHER ASSAULT,35,M,MTA - RED LINE - UNION STATION,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,625.0,800 N  ALAMEDA                      ST,,34.0563,-118.2374
01/17/2020 12:00:00 AM,1145,1,Central,626,INTIMATE PARTNER - SIMPLE ASSAULT,46,F,HOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,626.0,500 S  LOS ANGELES                  ST,,34.046,-118.2493
01/30/2020 12:00:00 AM,5,8,West LA,354,THEFT OF IDENTITY,57,F,SINGLE FAMILY DWELLING,,Invest Cont,354.0,500 S  BURLINGAME                   AV,,34.0494,-118.4866
01/10/2020 12:00:00 AM,1515,1,Central,330,BURGLARY FROM VEHICLE,39,F,STREET,,Invest Cont,330.0,E  8TH                          ST,SANTEE                       ST,34.0408,-118.2511
01/16/2020 12:00:00 AM,1815,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),30,F,LIBRARY,,Invest Cont,440.0,600 W  5TH                          ST,,34.0502,-118.254
01/17/2020 12:00:00 AM,1345,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",56,M,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,740.0,5TH                          ST,SAN PEDRO                    ST,34.0471,-118.2474
01/17/2020 12:00:00 AM,835,1,Central,624,BATTERY - SIMPLE ASSAULT,33,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,5TH                          ST,SPRING                       ST,34.0474,-118.2496
01/17/2020 12:00:00 AM,1540,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,DEPARTMENT STORE,,Invest Cont,442.0,700 W  7TH                          ST,,34.048,-118.2577
01/17/2020 12:00:00 AM,1430,1,Central,624,BATTERY - SIMPLE ASSAULT,28,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,400 W  OLYMPIC                      BL,,34.0423,-118.2595
01/17/2020 12:00:00 AM,1400,1,Central,624,BATTERY - SIMPLE ASSAULT,31,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,500 S  BROADWAY,,34.0481,-118.2507
01/17/2020 12:00:00 AM,1200,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),55,M,OTHER STORE,,Invest Cont,442.0,500 S  BROADWAY,,34.0481,-118.2507
01/14/2020 12:00:00 AM,300,1,Central,624,BATTERY - SIMPLE ASSAULT,59,M,MINI-MART,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,624.0,W  3RD                          ST,S  BROADWAY,34.051,-118.248
10/09/2020 12:00:00 AM,2345,6,Hollywood,210,ROBBERY,29,F,GARAGE/CARPORT,SEMI-AUTOMATIC PISTOL,Invest Cont,210.0,5800 W  SUNSET                       BL,,34.0998,-118.3211
01/17/2020 12:00:00 AM,205,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,M,PARKING LOT,OTHER KNIFE,Adult Arrest,230.0,FLOWER                       ST,6TH                          ST,34.0494,-118.2581
01/17/2020 12:00:00 AM,205,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,PARKING LOT,OTHER KNIFE,Adult Arrest,230.0,FLOWER                       ST,6TH                          ST,34.0494,-118.2581
01/17/2020 12:00:00 AM,205,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",46,M,"VEHICLE, PASSENGER/TRUCK",,Adult Arrest,740.0,6TH                          ST,HOPE                         ST,34.0495,-118.2563
01/17/2020 12:00:00 AM,2200,1,Central,210,ROBBERY,20,M,PARKING LOT,HAND GUN,Invest Cont,210.0,900 S  FIGUEROA                     ST,,34.0457,-118.2665
12/10/2020 12:00:00 AM,1,18,Southeast,121,"RAPE, FORCIBLE",18,F,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,121.0,8700 S  MAIN                         ST,,33.959,-118.2739
01/17/2020 12:00:00 AM,600,1,Central,624,BATTERY - SIMPLE ASSAULT,40,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,600 S  SAN PEDRO                    ST,,34.0421,-118.2469
01/17/2020 12:00:00 AM,2015,1,Central,920,KIDNAPPING - GRAND ATTEMPT,46,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,920.0,5TH,SAN JULIAN,34.0446,-118.245
12/13/2020 12:00:00 AM,1500,7,Wilshire,330,BURGLARY FROM VEHICLE,43,F,SIDEWALK,,Invest Cont,330.0,PICO                         BL,COCHRAN,34.0496,-118.3425
01/15/2020 12:00:00 AM,2222,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",27,M,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,740.0,800 S  FLOWER                       ST,,34.0473,-118.2601
01/17/2020 12:00:00 AM,1900,1,Central,330,BURGLARY FROM VEHICLE,25,M,PARKING LOT,,Invest Cont,330.0,800 S  HILL                         ST,,34.0462,-118.2585
01/21/2020 12:00:00 AM,1500,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),62,F,OTHER PREMISE,,Invest Cont,440.0,400 S  BROADWAY,,34.0495,-118.2494
01/16/2020 12:00:00 AM,1930,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",41,M,RESTAURANT/FAST FOOD,,Invest Cont,740.0,100 W  2ND                          ST,,34.051,-118.2445
01/17/2020 12:00:00 AM,900,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",43,F,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,740.0,600    NEW HIGH                     ST,,34.0583,-118.2395
01/17/2020 12:00:00 AM,1,1,Central,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),48,M,POLICE FACILITY,,Invest Cont,745.0,100 W  1ST                          ST,,34.0522,-118.2434
02/20/2020 12:00:00 AM,2000,5,Harbor,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,33,F,SINGLE FAMILY DWELLING,VERBAL THREAT,Adult Other,930.0,600 W  12TH                         ST,,33.7334,-118.2902
